"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Ensemble Weight|SCI 2025 [beta]"
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2010,20.637,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2015,18.5392,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2020,18.7773,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2025,18.3616,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2030,17.895400000000002,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2035,17.831000000000003,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2040,17.9761,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2045,18.2115,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2050,18.3233,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
"11","ENGAGE-INDCi2100","AIM/CGE V2.2","Final Energy|Residential and Commercial","EJ/yr","[object Object]",2055,18.3512,"2.520182896988134","2.520182896988134","2100","594.2610406000001","2333.9763219","GW6","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C6","C6: Below 3°C","AIM/CGE 2.2","EN_INDCi2100","18.971106142746745","58.35874868007339","15.428983523776377","4.245967111039363","594.2610406000001","2.520182896988134","2.520182896988134",
