"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Ensemble Weight|SCI 2025 [beta]","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World"
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2010,10.913,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2015,10.6603,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2020,11.6626,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2025,12.5022,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2030,13.3294,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2035,14.1884,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2040,15.0321,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2045,15.9075,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2050,16.9311,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy|Electricity","EJ/yr","[object Object]",2055,18.099,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
